#1 Nearest,#2 Nearest,#3 Nearest,#4 Nearest,#5 Nearest,Multiplier
10051.785279592501,10373.813694394341,10520.860589716163,10572.972261166331,15757.174649090237,1.0
3741.3626660751265,4229.265947526515,4291.37692867607,4974.319435077883,5239.477064040969,1.0
9936.588871361422,9968.453148923983,10373.813694394341,10520.860589716163,10572.972261166331,1.0
3743.241711149075,4213.302158924808,4274.719731643218,4957.599372422196,5251.631370519229,1.0
1013.3354628295276,1072.7515002417126,1752.9351384739741,4840.533848861694,7686.956912012849,1.0
3745.1944628861593,4197.344267346817,4258.0630371395355,4940.879318911191,5263.810725170816,1.0
3747.220806061251,4181.392340309309,4241.406851085903,4924.159274638747,5276.014954534373,1.0
12209.679298588659,12699.804951019325,12944.93069476012,13299.356959729388,18309.304007503193,1.0
3749.3206213563544,4165.446446343389,4224.751179501735,4907.439239703816,5288.243886391662,1.0
3751.493785406451,4149.506655001804,4208.096028495189,4890.7192142013355,5300.497349774184,1.0
3753.740170819827,4133.573036886523,4191.441404276391,4873.999198232924,5312.775174941941,1.0
908.5304788820634,1107.5579122655543,1921.6099945860913,4630.773896908745,7527.959086057822,1.0
1013.3354628295276,1070.4112636788836,1752.9351384739741,4840.533848861694,7795.948634032614,1.0
3622.823073823291,4117.645663665222,4174.806108261128,4754.221878018242,5404.561224747132,1.0
901.7396151476911,1093.3378169190285,1907.3266072481958,4644.681879943332,7542.334925855094,1.0
3625.854631332103,4101.724608088398,4158.223368505996,4737.505820771007,5417.105330311314,1.0
895.1281199510912,1079.1218481445921,1893.0446213136229,4658.592701190641,7556.710765925526,1.0
3628.9606971637577,4085.8099440127326,4141.641742666534,4720.789801592171,5429.671945834471,1.0
888.699996550855,1064.9101712073502,1878.7640687415817,4672.506335304232,7571.086606270564,1.0
3632.141080175857,4069.901746419067,4125.061244176553,4704.073820888014,5442.260915391621,1.0
868.8565219314105,1050.7029602655539,1864.4849824725686,4686.422757229029,7696.498671749019,1.0
8611.001769067912,8872.673566786543,9034.259996952447,9428.569123619922,14517.8329174478,1.0
3635.3955853201273,4054.000091434936,4108.481886690191,4687.3578790745705,5454.872084211841,1.0
865.8339326512568,1036.5003989647228,1850.2073964537442,4700.341942206994,7710.873583717464,1.0
8395.997049499452,8872.673566786543,9034.259996952447,9428.569123619922,14517.8329174478,1.0
