#1 Nearest,#2 Nearest,#3 Nearest,#4 Nearest,#5 Nearest,Multiplier
3408.573726903632,4841.060946630596,5463.655192224584,9472.365180456032,12273.040482457485,1.0
3400.373650482071,4829.546753211276,5456.9391129131,9465.457783280008,12263.425613244155,1.0
3392.1937428321357,4818.0331984228615,5450.239646469119,9458.559684618831,12253.814269478953,1.0
2644.14557415746,5539.931473158781,5693.238363542377,6006.914688662618,6626.0809337662995,1.0
1244.8033775467075,2906.6331152174985,5922.991695478863,7430.176679070267,7751.785899404579,1.0
950.4814522504157,3199.902050576062,6109.67215145427,7508.017449596952,7906.736804151749,1.0
4943.558327427867,6884.403313860217,6993.676103463121,14113.10698746571,14267.207521689026,1.0
3384.034150206573,4806.520286856603,5443.556854233379,9451.670904826766,12244.206459466166,1.0
2644.1497837340667,5550.223825294605,5703.151427856354,5999.54156730403,6639.150335619238,1.0
936.4763179714676,3214.1216641557794,6129.654000972699,7512.032616999173,7914.402819374155,1.0
4951.854496489927,6894.944775019061,7002.823195851733,14123.135142439902,14277.604445593746,1.0
3375.895019914295,4795.008023148485,5436.890797695306,9444.791464296532,12234.602191533837,1.0
2644.2355958237413,5560.535914239296,5713.08506360506,5992.195388730141,6652.226484604775,1.0
922.4959853756399,3228.346493830913,6139.068025181241,7516.074769157143,7922.089053806262,1.0
4960.159304482236,6905.4863166582145,7011.974283057021,14133.164083978365,14288.001620282635,1.0
3367.776500312122,4783.496411974266,5430.241538486698,9437.921383450052,12225.001474027771,1.0
2644.403002485045,5570.867630388591,5723.039163670422,5984.87625215581,6665.3093410123,1.0
908.5415993245168,3242.5764709522714,6148.50326732551,7520.143862554179,7929.795448650081,1.0
145.4552703155466,4029.4735363262816,4066.6672284338388,7848.065468967744,8209.853554030697,3.5
157.38290922683842,4000.972145334476,4045.093531478062,7713.8350129735145,8077.9446940095095,3.5
4968.472708085507,6916.027938410837,7021.129349457423,14143.19381040718,14298.399045209027,1.0
3359.678740818086,4771.985458059158,5423.609138389219,9431.060682742485,12215.404315321,1.0
2644.6519882207826,5581.218864746337,5733.013621458365,5977.584256911397,6678.398865424881,1.0
894.6143740888069,3256.811528047306,6157.959629873745,7524.239853482356,7937.521945188726,1.0
3926.9097216196446,5139.565780205816,5577.167266225134,12440.093917256592,12532.714511377288,1.0
157.38290922683842,4000.972145334476,4193.483885060469,7713.8350129735145,8077.9446940095095,3.5
2695.5572250809423,2996.149662453637,4625.969478214284,10630.55097466805,10758.198387138465,1.0
5091.821905952969,6926.569639908507,7113.669564516509,14153.224320057141,14308.796719826163,1.0
3510.7477103609244,4760.475166171602,5474.021393725849,9424.209382662686,12205.810723807324,1.0
2644.9825299933013,5591.589508913064,5743.008330895528,5970.319502448429,6691.495018709701,1.0
880.7155981321024,3271.0515987929753,6167.437015675657,7528.362698037595,7945.268484774872,1.0
5099.957424761914,6937.11142078788,7122.909803567865,14163.255611264001,14319.194643589182,1.0
3502.9386155372176,4748.965541127562,5467.21009606142,9417.367503726622,12196.220707907498,1.0
2645.394597230066,5601.979455093696,5753.02318643315,5963.082088325522,6704.59776202479,1.0
866.8466398945471,3285.296617993774,6176.93532796139,7532.512352126088,7953.035008840661,1.0
5108.101849051084,6947.653280687387,7132.153729971375,10807.485342412447,14173.287682368957,1.0
3495.150886290125,4737.456587786609,5460.41514442739,9592.392139513044,12186.63427606034,1.0
2645.888151843151,5612.3885960878115,5763.058083042981,6026.76819851061,6717.707056805477,1.0
853.0089537830753,3299.546521554114,6186.454470340042,7536.68877146321,7960.82145889544,1.0
5116.255136288232,6958.195219247733,7141.401329408803,10813.192853135572,14183.320531717232,1.0
3487.3846657570916,4725.94831105786,5453.636599923871,9585.830012358354,12177.051436733438,1.0
2646.4631482391183,5622.816825292916,5773.112916217779,6019.217027359799,6730.822864772707,1.0
839.2040867362127,3313.8012464654835,6361.610080562859,7540.891911578812,7968.627776528507,1.0
5124.417244169482,6968.737236110655,7150.65258762709,10818.907674853124,14193.35415765623,1.0
3479.640097956132,4714.4407158980675,5446.874523807714,9579.277552063055,12167.472198415038,1.0
2647.11953334885,5633.264036704309,5783.187581974046,6011.692269533423,6743.945147929329,1.0
825.4336853868633,3328.060730773941,6371.170544547508,7545.12172781613,7976.453903407112,1.0
5132.588130611479,6979.279330920483,7159.9074904455965,10824.62979598413,14203.388558541881,1.0
3471.9173277859327,4702.933807311139,5440.128977490178,9572.734778478181,12157.896569616325,1.0
2655.5648644431217,4376.066557156211,6728.465102896183,7596.644277532081,8880.859232966202,1.0
2647.857246642874,5643.730124902927,5793.281976837623,6004.194024339977,6757.073868544719,1.0
811.6995038568997,3342.324913560175,6380.751018926608,7549.378175336179,7984.299781280669,1.0
5140.767753754489,6989.821503324357,7169.166023747836,10830.359204957866,14213.423732731677,1.0
3464.2165010284352,4691.427590349424,5433.400022536542,9566.20171147986,12148.324558873355,1.0
2648.67622016708,5566.579959788665,5803.395997862171,5996.722391231419,6770.208989172591,1.0
1244.8033775467075,2906.6331152174985,6096.479024561203,7430.176679070267,7751.785899404579,1.0
798.0034122423234,3356.593734928201,6390.351413705421,7553.661209116289,7992.165351978454,1.0
5148.956071961328,7000.363752970779,7178.428173484923,10836.095890216066,14223.45967858787,1.0
3456.537764350419,4679.92207011634,5426.687720665359,9559.678370971365,12138.756174744665,1.0
2649.576378569738,5576.928709091167,5813.529542612775,5989.277469805677,6783.350472631628,1.0
784.3474058953416,3370.867135969918,6399.971639234298,7557.970783960408,8000.050557417771,1.0
5157.153043814535,7010.906079511172,7187.693925677525,10841.839840206792,14233.496394479598,1.0
3448.88126529832,4668.417251764057,5419.992133750012,9553.164776876143,12129.191425814985,1.0
2650.557639137236,5587.2968923268045,5823.682509172359,5981.8593597971,6796.498282013449,1.0
770.7336155301899,3385.145058753036,6409.611606220933,7562.30685449125,7979.9277295390975,1.0
3926.9097216196446,5139.565780205816,5577.167266225134,10060.453682080004,12403.599762399617,1.0
157.38290922683842,4000.972145334476,4327.15883192028,7527.1576179744325,8077.9446940095095,3.5
5165.358628115349,7021.4484825978925,7196.963266409399,10885.604531513483,14243.533878776458,1.0
3441.2471523048575,4656.91314049632,5413.313323814799,9619.675075634104,12005.479261356626,1.0
2651.619911830573,5597.684401508543,5833.854796140367,5974.468161074467,6809.652380678731,1.0
757.1643182715753,3399.427446302227,6419.271225725564,7566.669375160249,7988.225506269886,1.0
5173.572783880895,7031.990961887282,7206.236181834576,10891.211935658623,14253.572129858207,1.0
3433.635574686094,4645.409741566678,5406.651353034454,9613.357041615585,11994.821066796623,1.0
2655.5648644431217,4376.066557156211,6465.3457318952815,7596.644277532081,8880.859232966202,1.0
2652.763099328106,5608.091129247854,5844.046302625402,5967.103973639539,6822.812732248768,1.0
2678.8166936664343,3135.2234835794075,4055.0649463332475,9083.631441374831,9990.567065003777,1.0
743.6419497274106,3413.7142425763523,6428.950409163242,7571.058300241904,7996.542052965822,1.0
5281.080469415103,7042.533517035743,7215.512658167159,10896.826702461445,14263.611146101617,1.0
3572.9001640723595,4633.907060281238,5400.006283732676,9607.04897379033,11984.164712252357,1.0
2653.987097070241,5512.745916696305,5618.516968752794,5959.766897621893,6835.979300611713,1.0
2681.9619138874964,3147.532341201457,4044.1545629027664,9096.234682310984,9988.898568062721,1.0
730.1691171870067,3428.0053924521744,6438.649068302037,7575.4735838453125,8004.877311126425,1.0
2655.2917933032313,5523.364740649722,5628.961813828545,5952.457033275639,6849.152049913343,1.0
2685.162837510915,3159.8437272567944,4033.2542043599974,9108.837993782156,9987.245751586775,1.0
716.7486140583112,3442.300841705339,6448.367115264442,7579.915179907505,8013.231222358695,1.0
2656.6770691350557,5534.002182268318,5639.425558872975,5945.174480975021,6862.3309445584255,1.0
2688.419265567684,3172.1576123061855,4022.3639522052063,9121.441375496013,9985.608623360884,1.0
703.3834356665176,3456.600536991724,6458.104462525809,7584.3830422009105,8021.603728386708,1.0
2658.142798584894,5544.658134398788,5649.908098877852,5937.91934120962,6875.515949211783,1.0
2691.7309966135736,3359.0027638734337,4049.1958364287984,8899.058909065094,9983.98719110335,1.0
630.2628620182832,3470.9044258311856,6637.501653468749,7588.877124333098,8029.994771045308,1.0
2655.5648644431217,4376.066557156211,6465.3457318952815,7502.859184852026,8880.859232966202,1.0
2659.6888486394587,5555.332490521774,5660.409329422773,5930.691714582863,6888.707028787405,1.0
2695.0978267785977,3371.3260772769577,4039.019739348144,8911.639987025428,9982.38146246211,1.0
623.3093433117454,3485.212456588892,6647.347011988588,7593.397379748859,8038.40429228407,1.0
157.38290922683842,3778.6125395894182,4327.15883192028,7527.1576179744325,8077.9446940095095,3.5
2655.5648644431217,4376.066557156211,6465.3457318952815,6477.242716254888,7502.859184852026,1.0
2661.3150793172035,5566.025144757374,5583.004597641416,5923.491701803691,6901.904148457468,1.0
2698.519549829287,3383.6516467403053,4028.857520348935,8924.221199302723,9980.791445016643,1.0
616.6326617074798,3499.5245784608346,6657.210719610566,7597.943761734651,8046.832234168361,1.0
2663.0213437261273,5576.735991848407,5593.389665529411,5916.3194036916675,6915.107273636535,1.0
2701.9959572207117,3395.9794476959087,4018.7092847158633,8936.802545326858,9979.217146277353,1.0
2664.8074881277844,5587.464927169035,5603.793975764636,5909.174921163105,6928.316369988805,1.0
2705.526838155349,3408.3094559298447,4008.575138649812,9078.849345200342,9930.87983587514,1.0
2869.5228453551563,2996.149662453637,4645.969735666184,8952.687619446111,10469.913064802719,1.0
2666.673352013834,5598.211846727566,5614.217421370683,5902.058355228764,6941.531403432364,1.0
2709.1119796432235,3587.074022088122,3998.4551892800773,9091.437741880605,9929.478280028385,1.0
145.4552703155466,3770.1417625749814,4201.57293572313,7601.478619500547,8209.853554030697,3.5
2869.5228453551563,2996.149662453637,4645.969735666184,8652.38743954232,10418.650521051959,1.0
3572.9001640723595,4755.884895111787,5457.411688626875,9683.516447911714,11939.672282274256,1.0
2668.6187681650845,5608.976647143303,5624.6598959602,5894.969806995935,6954.752340117107,1.0
2712.7511665524994,3599.4050560667656,3988.349544675775,9104.026250041521,9928.092580653858,1.0
2676.186530800763,5606.561788992703,5609.73475318204,5908.772559987036,6940.05442988229,1.0
2716.4441816717845,3611.7381510397577,3978.2583138481896,9116.614869221321,9926.722744390894,1.0
2683.8171400451743,5594.810172389546,5604.186212671478,5922.5812939205925,6925.357949021863,1.0
2720.190805763015,3624.07328596565,3968.18160676166,9129.203598960212,9925.368777807797,1.0
2549.999617678209,5579.88615809016,5601.849968153796,5936.39596706284,6910.66290665352,1.0
2723.9908176225895,3636.410440087591,3958.1195343386075,9141.792438804197,9924.030687399247,1.0
310.7412792256443,3770.1417625749814,4201.57293572313,7601.478619500547,8209.853554030697,3.5
2558.171900974368,5564.9627148431055,5599.5531046700435,5950.216538047363,6895.969311974763,1.0
2727.8439941366632,3648.749592920915,3948.0722084754957,9154.381388296762,9922.708479588784,1.0
310.7412792256443,3770.1417625749814,4201.57293572313,7581.381304184339,8209.853554030697,3.5
2566.406197739426,5550.0398472554,5597.295670702219,5964.042965873286,6881.277174258979,1.0
2818.0830815675645,3661.090724256409,3982.05121002589,9491.782361037429,9921.402160727337,1.0
2869.5228453551563,3110.2051138871407,4645.969735666184,8652.38743954232,10418.650521051959,1.0
2574.701912988344,5535.117559983845,5595.077713976761,5977.875209901765,6866.58650286012,1.0
2822.2858129333003,3673.4338141558596,3972.2980164298456,9504.405646357536,9920.111737089768,1.0
