#1 Nearest,#2 Nearest,#3 Nearest,#4 Nearest,#5 Nearest,Multiplier
1587.5246534779346,8206.19130847821,8229.85715544243,9086.226442101539,9848.06244144815,1.0
1586.9361287545657,8201.163997253672,8225.620999177661,9082.836741444664,9843.996883750879,1.0
1586.3645645206961,8196.13692735717,8221.385975087318,9079.448777015694,9839.93241599056,1.0
1585.8099791154664,8191.110099232781,8217.152084921769,9076.062550759012,9835.869039519252,1.0
1063.482308131441,2134.1080499765494,6858.4924036034345,6997.573687853728,7717.638675734624,1.0
1252.5663931515012,7328.758440848633,7523.39176053158,8262.443429123752,8730.443083933864,1.0
2439.670046777687,9503.017342357121,9547.642257407784,10231.345034412665,11096.310402753776,1.0
1585.2723903584083,8186.0835133262535,8212.919330435177,9072.678064621045,9831.806755690051,1.0
1078.0703657012702,2120.663971585622,6850.170707386098,6984.843428517379,7713.210316727625,1.0
2441.9109222144816,9500.435797018326,9541.114643200859,10231.733875140315,11094.477082218797,1.0
2518.757027318832,4131.2360954869955,4138.452648719691,5924.856350627957,7557.852534025707,1.0
1584.75181554719,8208.687713383511,8358.46017388116,9069.295320549825,9827.74556585709,1.0
7990.020528809002,8457.781976322334,9672.199719355318,11460.227540526585,16152.283724704603,1.0
1092.6731722127433,2107.2427581845504,6841.872347672289,6972.122758711959,7708.809108867523,1.0
2444.2284757815682,9497.873806310043,9534.602738885806,10232.141503237113,11092.660801759273,1.0
2513.571440004201,4127.080054465023,4135.916999436928,5921.708171596871,7552.622163546185,1.0
1584.2482714540372,8204.457235527698,8353.425202641072,9065.914320495289,9823.68547137805,1.0
1107.2901441570123,2093.844849461564,6833.597409479857,6959.411731022864,7704.435098689517,1.0
2446.6224895795713,9495.331386059312,9528.106576671282,10232.567916455675,11090.86156974503,1.0
205.3061526806387,1781.6802874374998,2442.4489323102493,2753.4165982677423,7169.535705466686,7.578230788656022
2508.386054613853,4122.926469611883,4133.386423644209,5918.562947701107,7547.391798393138,1.0
1680.1180711799973,8200.227898630235,8348.39045909508,9062.53506640959,9819.626473611243,1.0
1121.9207278795197,2080.470695656759,6825.345977996479,6946.710398379371,7700.088332540457,1.0
2449.0927393915185,9492.808551993052,9521.626188780396,10233.01311245078,11089.079394477023,1.0
2503.2008724051902,4118.775348358182,4130.860930663817,5915.420683653547,7542.161438579525,1.0
