Distance since Last Update,Number of blue Nodes,Average Distance,Average Hierarchical distance,Is Affected,Score
0.0,12.0,3951.200353638662,1.8333334,0.0,0.0
0.0,12.0,3987.359355035292,1.8333334,0.0,0.0
0.0,12.0,6305.697614386529,1.8333334,0.0,0.0
0.0,12.0,4947.56947363119,1.75,0.0,0.0
16.721428768456136,12.0,3878.111186635569,2.75,0.0,0.02369
0.0,12.0,4151.0796586149,2.75,0.0,0.0
0.0,12.0,4317.069799789296,2.75,0.0,0.0
0.0,12.0,3849.9589129813617,2.75,0.0,0.0
0.0,12.0,3893.479012967279,2.75,0.0,0.0
12.856831772621415,12.0,4944.707651718075,2.75,0.0,0.00169
0.0,12.0,5417.369954027912,2.75,0.0,0.0
11.069500025364604,12.0,6583.794346952451,2.75,0.0,4e-05
0.0,12.0,8492.808383378851,2.75,0.0,0.0
0.0,12.0,4946.101053752969,1.75,0.0,0.0
0.0,12.0,3952.1204391384094,1.8333334,0.0,0.0
0.0,12.0,3986.8133410730984,1.8333334,0.0,0.0
0.0,12.0,6306.918660090101,1.8333334,0.0,0.0
16.72142900784735,12.0,3875.2000235200867,2.75,0.0,0.02385
0.0,12.0,4152.369584442565,2.75,0.0,0.0
0.0,12.0,4319.922952386984,2.75,0.0,0.0
0.0,12.0,3849.65641591906,2.75,0.0,0.0
0.0,12.0,3893.043445095404,2.75,0.0,0.0
12.85683183288492,12.0,4947.075054103544,2.75,0.0,0.00168
0.0,12.0,5418.791263514396,2.75,0.0,0.0
11.069499887871007,12.0,6593.361401908299,2.75,0.0,4e-05
0.0,12.0,8492.889088655484,2.75,0.0,0.0
0.0,12.0,3953.084445277334,1.8333334,0.0,0.0
0.0,12.0,3986.27546497595,1.8333334,0.0,0.0
0.0,12.0,6308.149575399671,1.8333334,0.0,0.0
16.721429242580182,12.0,3872.386659875623,2.75,0.0,0.024
0.0,12.0,4153.689179199317,2.75,0.0,0.0
0.0,12.0,4322.782895258423,2.75,0.0,0.0
0.0,12.0,3849.3622647113802,2.75,0.0,0.0
0.0,12.0,3892.6158893326647,2.75,0.0,0.0
12.856831890584742,12.0,4949.477137136718,2.75,0.0,0.00167
0.0,12.0,5420.218077861758,2.75,0.0,0.0
11.069499750377346,12.0,6602.945647381024,2.75,0.0,4e-05
0.0,12.0,8492.976286115125,2.75,0.0,0.0
0.0,12.0,4944.637607778345,1.75,0.0,0.0
0.0,12.0,4943.1795083689085,1.75,0.0,0.0
0.0,12.0,3954.0948568323693,1.8333334,0.0,0.0
0.0,12.0,3985.745761230481,1.8333334,0.0,0.0
0.0,12.0,6309.390220143915,1.8333334,0.0,0.0
16.72142947976419,12.0,3869.6739132031857,2.75,0.0,0.02414
0.0,12.0,4155.038936644953,2.75,0.0,0.0
0.0,12.0,4325.649352825814,2.75,0.0,0.0
0.0,12.0,3849.0765092073066,2.75,0.0,0.0
0.0,12.0,3892.196385315901,2.75,0.0,0.0
12.85683194887412,12.0,4951.914286696805,2.75,0.0,0.00166
0.0,12.0,5421.65038754866,2.75,0.0,0.0
11.069499612883623,12.0,6612.5469204311485,2.75,0.0,4e-05
0.0,12.0,8493.069987370962,2.75,0.0,0.0
0.0,12.0,4941.727165572464,1.75,0.0,0.0
0.0,12.0,3955.1541764231715,1.8333334,0.0,0.0
0.0,12.0,3985.224263851384,1.8333334,0.0,0.0
0.0,12.0,6310.640457312443,1.8333334,0.0,0.0
16.72142971846538,12.0,3867.0645769298185,2.75,0.0,0.02428
0.0,12.0,4156.41932335259,2.75,0.0,0.0
0.0,12.0,4328.522066650185,2.75,0.0,0.0
0.0,12.0,3848.799199788928,2.75,0.0,0.0
0.0,12.0,3891.7849727834305,2.75,0.0,0.0
12.856832009494235,12.0,4954.386929049712,2.75,0.0,0.00165
0.0,12.0,5423.088182976314,2.75,0.0,0.0
11.069499475573272,12.0,6622.165061475459,2.75,0.0,3e-05
0.0,12.0,8493.170203985812,2.75,0.0,0.0
0.0,12.0,4940.281031306827,1.75,0.0,0.0
0.0,12.0,3956.2648908548367,1.8333334,0.0,0.0
0.0,12.0,3984.7110063839355,1.8333334,0.0,0.0
0.0,12.0,6311.9001530134765,1.8333334,0.0,0.0
16.721429954661996,12.0,3864.561377141475,2.75,0.0,0.02442
0.0,12.0,4157.83077570577,2.75,0.0,0.0
0.0,12.0,4331.400794157363,2.75,0.0,0.0
0.0,12.0,3848.530387391313,2.75,0.0,0.0
0.0,12.0,3891.3816915893062,2.75,0.0,0.0
12.856832067147225,12.0,4956.895535911521,2.75,0.0,0.00164
