Distance since Last Update,Number of blue Nodes,Average Distance,Average Hierarchical distance,Is Affected,Score
0.0,12.0,3344.1374823891297,1.8333334,0.0,0.0
0.0,12.0,3245.1036209693425,1.8333334,0.0,0.0
0.0,12.0,6031.097858183243,1.8333334,0.0,0.0
0.0,12.0,3701.3697985160156,1.75,1.0,0.0
0.0,12.0,3701.3697985160156,1.75,0.0,0.0
0.0,12.0,3344.1374823891297,1.8333334,1.0,0.0
0.0,12.0,3245.1036209693425,1.8333334,1.0,0.0
0.0,12.0,6031.097858183243,1.8333334,1.0,0.0
0.0,12.0,3124.1637995091346,2.75,1.0,0.0
0.0,12.0,3124.1637995091346,2.75,0.0,0.0
26.917155215281184,12.0,3219.645773440591,2.75,1.0,0.0
26.917155215281184,12.0,3219.645773440591,2.75,0.0,0.16575
0.0,12.0,3444.85397278756,2.75,1.0,0.0
0.0,12.0,3444.85397278756,2.75,0.0,0.0
196.07488760512263,12.0,4368.821080710814,2.75,1.0,0.0
196.07488760512263,12.0,4368.821080710814,2.75,0.0,0.09294
155.72128214903128,12.0,3160.088852838778,2.75,1.0,0.0
155.72128214903128,12.0,3160.088852838778,2.75,0.0,1.0952
0.0,12.0,3193.231200770211,2.75,1.0,0.0
0.0,12.0,3193.231200770211,2.75,0.0,0.0
0.0,12.0,6912.414991339273,2.75,1.0,0.0
0.0,12.0,6912.414991339273,2.75,0.0,0.0
119.92643099687223,12.0,7766.186047604061,2.75,1.0,0.0
119.92643099687223,12.0,7766.186047604061,2.75,0.0,3e-05
0.0,12.0,6690.993103835339,2.75,1.0,0.0
0.0,12.0,6690.993103835339,2.75,0.0,0.0
0.0,12.0,3342.523501605072,1.8333334,1.0,0.0
0.0,12.0,3342.523501605072,1.8333334,0.0,0.0
0.0,12.0,3261.9339545181497,1.8333334,1.0,0.0
0.0,12.0,3261.9339545181497,1.8333334,0.0,0.0
0.0,12.0,6031.072417691878,1.8333334,1.0,0.0
0.0,12.0,6031.072417691878,1.8333334,0.0,0.0
0.0,12.0,3125.672227872766,2.75,1.0,0.0
0.0,12.0,3125.672227872766,2.75,0.0,0.0
134.5857647528305,12.0,3254.24576970172,2.75,1.0,0.0
134.5857647528305,12.0,3254.24576970172,2.75,0.0,0.76718
10.990883368009413,12.0,3440.805819747869,2.75,1.0,0.0
10.990883368009413,12.0,3440.805819747869,2.75,0.0,0.04132
196.07486651535217,12.0,4423.208222017632,2.75,1.0,0.0
196.07486651535217,12.0,4423.208222017632,2.75,0.0,0.08232
155.72128623714454,12.0,3201.610858048429,2.75,1.0,0.0
155.72128623714454,12.0,3201.610858048429,2.75,0.0,0.99829
0.0,12.0,3209.231158881838,2.75,1.0,0.0
0.0,12.0,3209.231158881838,2.75,0.0,0.0
0.0,12.0,6907.040873352788,2.75,1.0,0.0
0.0,12.0,6907.040873352788,2.75,0.0,0.0
119.9264465886262,12.0,7810.1869167058585,2.75,1.0,0.0
119.9264465886262,12.0,7810.1869167058585,2.75,0.0,3e-05
0.0,12.0,6686.986445390132,2.75,1.0,0.0
0.0,12.0,6686.986445390132,2.75,0.0,0.0
0.0,12.0,3705.7933682672306,1.75,1.0,0.0
0.0,12.0,3705.7933682672306,1.75,0.0,0.0
0.0,12.0,3341.825275759573,1.8333334,1.0,0.0
0.0,12.0,3341.825275759573,1.8333334,0.0,0.0
0.0,12.0,3295.848651884091,1.8333334,1.0,0.0
0.0,12.0,3295.848651884091,1.8333334,0.0,0.0
0.0,12.0,6022.749115318377,1.8333334,1.0,0.0
0.0,12.0,6022.749115318377,1.8333334,0.0,0.0
166.05436553827855,12.0,3144.2046329234704,2.75,1.0,0.0
166.05436553827855,12.0,3144.2046329234704,2.75,0.0,1.21001
134.5857458675159,12.0,3306.7620394730784,2.75,1.0,0.0
134.5857458675159,12.0,3306.7620394730784,2.75,0.0,0.68235
109.90883161125187,12.0,3407.7648108830904,2.75,1.0,0.0
109.90883161125187,12.0,3407.7648108830904,2.75,0.0,0.44479
159.1756199206226,12.0,4504.147150863168,2.75,1.0,0.0
159.1756199206226,12.0,4504.147150863168,2.75,0.0,0.05578
155.72129031973788,12.0,3249.5196901002405,2.75,1.0,0.0
155.72129031973788,12.0,3249.5196901002405,2.75,0.0,0.89707
0.0,12.0,3228.320572269549,2.75,1.0,0.0
0.0,12.0,3228.320572269549,2.75,0.0,0.0
0.0,12.0,6901.9505882071,2.75,1.0,0.0
0.0,12.0,6901.9505882071,2.75,0.0,0.0
56.844989095897766,12.0,7853.475592343527,2.75,1.0,0.0
56.844989095897766,12.0,7853.475592343527,2.75,0.0,1e-05
0.0,12.0,6687.780971925928,2.75,1.0,0.0
0.0,12.0,6687.780971925928,2.75,0.0,0.0
0.0,12.0,3698.7165345516664,1.75,1.0,0.0
0.0,12.0,3698.7165345516664,1.75,0.0,0.0
0.0,12.0,3349.7815932400895,1.8333334,1.0,0.0
0.0,12.0,3349.7815932400895,1.8333334,0.0,0.0
0.0,12.0,3315.6857044010885,1.8333334,1.0,0.0
0.0,12.0,3315.6857044010885,1.8333334,0.0,0.0
0.0,12.0,6025.246447442522,1.8333334,1.0,0.0
0.0,12.0,6025.246447442522,1.8333334,0.0,0.0
184.50486159661986,12.0,3199.344276865095,2.75,1.0,0.0
184.50486159661986,12.0,3199.344276865095,2.75,0.0,1.18881
94.21001087127966,12.0,3348.4391440963977,2.75,1.0,0.0
94.21001087127966,12.0,3348.4391440963977,2.75,0.0,0.43522
109.90882786968093,12.0,3387.388810682731,2.75,1.0,0.0
109.90882786968093,12.0,3387.388810682731,2.75,0.0,0.46548
83.88866245635529,12.0,4591.012667342967,2.75,1.0,0.0
83.88866245635529,12.0,4591.012667342967,2.75,0.0,0.02422
155.72129441397536,12.0,3301.3637802802673,2.75,1.0,0.0
155.72129441397536,12.0,3301.3637802802673,2.75,0.0,0.79907
0.0,12.0,3246.068271232228,2.75,1.0,0.0
0.0,12.0,3246.068271232228,2.75,0.0,0.0
0.0,12.0,6902.207243370406,2.75,1.0,0.0
0.0,12.0,6902.207243370406,2.75,0.0,0.0
156.45319064573866,12.0,7893.362334056518,2.75,1.0,0.0
156.45319064573866,12.0,7893.362334056518,2.75,0.0,3e-05
0.0,12.0,6699.381820744504,2.75,1.0,0.0
0.0,12.0,6699.381820744504,2.75,0.0,0.0
0.0,12.0,3704.3376605432027,1.75,1.0,0.0
0.0,12.0,3704.3376605432027,1.75,0.0,0.0
0.0,12.0,3361.523383047002,1.8333334,1.0,0.0
0.0,12.0,3361.523383047002,1.8333334,0.0,0.0
0.0,12.0,3338.4644282501436,1.8333334,1.0,0.0
0.0,12.0,3338.4644282501436,1.8333334,0.0,0.0
0.0,12.0,6021.404334705748,1.8333334,1.0,0.0
0.0,12.0,6021.404334705748,1.8333334,0.0,0.0
180.0998421180218,12.0,3278.0081188883255,2.75,1.0,0.0
180.0998421180218,12.0,3278.0081188883255,2.75,0.0,0.97361
94.21001087127966,12.0,3350.326709201095,2.75,1.0,0.0
94.21001087127966,12.0,3350.326709201095,2.75,0.0,0.43339
109.90882411549723,12.0,3386.2737306385075,2.75,1.0,0.0
109.90882411549723,12.0,3386.2737306385075,2.75,0.0,0.46664
0.0,12.0,4601.200851881315,2.75,1.0,0.0
0.0,12.0,4601.200851881315,2.75,0.0,0.0
155.72129849612455,12.0,3348.744656132854,2.75,1.0,0.0
155.72129849612455,12.0,3348.744656132854,2.75,0.0,0.7189
0.0,12.0,3258.1666569275235,2.75,1.0,0.0
0.0,12.0,3258.1666569275235,2.75,0.0,0.0
0.0,12.0,6914.401725583888,2.75,1.0,0.0
0.0,12.0,6914.401725583888,2.75,0.0,0.0
156.45317026317414,12.0,7935.744707309288,2.75,1.0,0.0
156.45317026317414,12.0,7935.744707309288,2.75,0.0,3e-05
0.0,12.0,6711.073930766179,2.75,1.0,0.0
0.0,12.0,6711.073930766179,2.75,0.0,0.0
0.0,12.0,3712.272641644789,1.75,1.0,0.0
0.0,12.0,3712.272641644789,1.75,0.0,0.0
0.0,12.0,3385.796075788652,1.8333334,1.0,0.0
0.0,12.0,3385.796075788652,1.8333334,0.0,0.0
0.0,12.0,3349.2235006797414,1.8333334,1.0,0.0
0.0,12.0,3349.2235006797414,1.8333334,0.0,0.0
0.0,12.0,6030.1479785921465,1.8333334,1.0,0.0
0.0,12.0,6030.1479785921465,1.8333334,0.0,0.0
164.56090480066624,12.0,3381.5777688987987,2.75,1.0,0.0
164.56090480066624,12.0,3381.5777688987987,2.75,0.0,0.70604
152.6962404644799,12.0,3367.1745853379857,2.75,1.0,0.0
