Distance since Last Update,Number of blue Nodes,Average Distance,Average Hierarchical distance,Is Affected,Score
0.0,12.0,7826.627460585091,1.8333334,0.0,0.0
0.0,12.0,10712.285070750013,1.8333334,0.0,0.0
0.0,12.0,10725.773766025102,1.8333334,0.0,0.0
0.0,12.0,7595.3024986174905,1.75,1.0,0.0
0.0,12.0,7595.3024986174905,1.75,0.0,0.0
104.3066876762908,12.0,7835.449775361575,1.8333334,1.0,0.0
104.3066876762908,12.0,7835.449775361575,1.8333334,0.0,3e-05
0.0,12.0,7835.449775361575,1.8333334,1.0,0.0
0.0,12.0,7835.449775361575,1.8333334,0.0,0.0
52.20249176929933,12.0,10679.6916446746,1.8333334,1.0,0.0
52.20249176929933,12.0,10679.6916446746,1.8333334,0.0,0.0
0.0,12.0,10679.6916446746,1.8333334,1.0,0.0
0.0,12.0,10679.6916446746,1.8333334,0.0,0.0
0.0,12.0,10731.50420032626,1.8333334,1.0,0.0
0.0,12.0,10731.50420032626,1.8333334,0.0,0.0
0.0,12.0,7879.147686312756,2.75,1.0,0.0
0.0,12.0,7879.147686312756,2.75,0.0,0.0
114.14367818339916,12.0,9489.654789977996,2.75,1.0,0.0
114.14367818339916,12.0,9489.654789977996,2.75,0.0,0.0
122.06942070152307,12.0,8565.28353925833,2.75,1.0,0.0
122.06942070152307,12.0,8565.28353925833,2.75,0.0,0.0
147.14531600104206,12.0,9831.709316413815,2.75,1.0,0.0
147.14531600104206,12.0,9831.709316413815,2.75,0.0,0.0
0.0,12.0,10293.22241823172,2.75,1.0,0.0
0.0,12.0,10293.22241823172,2.75,0.0,0.0
13.872748629462814,12.0,11762.374395478024,2.75,1.0,0.0
13.872748629462814,12.0,11762.374395478024,2.75,0.0,0.0
100.84197891633592,12.0,10504.838927718838,2.75,1.0,0.0
100.84197891633592,12.0,10504.838927718838,2.75,0.0,0.0
0.0,12.0,10846.214930348722,2.75,1.0,0.0
0.0,12.0,10846.214930348722,2.75,0.0,0.0
147.38948940719806,12.0,11127.566265245672,2.75,1.0,0.0
147.38948940719806,12.0,11127.566265245672,2.75,0.0,0.0
0.0,12.0,7594.910676597506,1.75,1.0,0.0
0.0,12.0,7594.910676597506,1.75,0.0,0.0
