Distance since Last Update,Number of blue Nodes,Average Distance,Average Hierarchical distance,Is Affected,Score
0.0,12.0,9465.84386317934,1.8333334,0.0,0.0
0.0,12.0,8308.039440057453,1.8333334,0.0,0.0
0.0,12.0,10167.064655752776,1.8333334,0.0,0.0
0.0,12.0,7067.599783919027,1.75,0.0,0.0
12.478691698267536,12.0,9473.15948390207,1.8333334,0.0,0.0
0.0,12.0,9473.15948390207,1.8333334,0.0,0.0
0.0,12.0,8309.04934178383,1.8333334,0.0,0.0
0.0,12.0,10167.883892284646,1.8333334,0.0,0.0
10.979179774446303,12.0,9005.717951538038,2.75,0.0,0.0
0.0,12.0,9533.3738267325,2.75,0.0,0.0
13.924788898458747,12.0,10498.618151603785,2.75,0.0,0.0
15.26888508195268,12.0,7433.190089836909,2.75,0.0,1e-05
19.90971684465056,12.0,7742.8921351969475,2.75,0.0,1e-05
12.824678366270092,12.0,8320.41016691562,2.75,0.0,0.0
12.4461712273838,12.0,9161.396731619703,2.75,0.0,0.0
0.0,12.0,9240.474331956188,2.75,0.0,0.0
0.0,12.0,10888.990130492284,2.75,0.0,0.0
0.0,12.0,7068.542911258425,1.75,0.0,0.0
12.478691755063554,12.0,9479.152790157988,1.8333334,0.0,0.0
0.0,12.0,9479.152790157988,1.8333334,0.0,0.0
0.0,12.0,8307.795673766946,1.8333334,0.0,0.0
0.0,12.0,10167.782476513832,1.8333334,0.0,0.0
10.979179638664991,12.0,9001.803151575505,2.75,0.0,0.0
0.0,12.0,9531.582774836665,2.75,0.0,0.0
13.924788824606049,12.0,10486.176838447553,2.75,0.0,0.0
15.268885150532922,12.0,7431.599176969248,2.75,0.0,1e-05
19.90971642487272,12.0,7753.600022987896,2.75,0.0,0.0
12.82467839217896,12.0,8319.340938079064,2.75,0.0,0.0
12.446171250922204,12.0,9168.85878648012,2.75,0.0,0.0
0.0,12.0,9240.786032328448,2.75,0.0,0.0
0.0,12.0,10889.253150156723,2.75,0.0,0.0
0.0,12.0,7069.84804358031,1.75,0.0,0.0
12.478691809901905,12.0,9486.173091474686,1.8333334,0.0,0.0
0.0,12.0,9486.173091474686,1.8333334,0.0,0.0
0.0,12.0,8307.563764787987,1.8333334,0.0,0.0
0.0,12.0,10167.68748737271,1.8333334,0.0,0.0
10.979179502975516,12.0,8998.974754356574,2.75,0.0,0.0
0.0,12.0,9530.800115744723,2.75,0.0,0.0
13.924788754091933,12.0,10474.754662333964,2.75,0.0,0.0
15.268885219452278,12.0,7431.076665032775,2.75,0.0,1e-05
19.90971600498657,12.0,7765.401214378584,2.75,0.0,0.0
12.82467842027142,12.0,8319.302021504911,2.75,0.0,0.0
12.446171274814425,12.0,9175.764522241601,2.75,0.0,0.0
0.0,12.0,9240.44252173929,2.75,0.0,0.0
0.0,12.0,10888.700727118045,2.75,0.0,0.0
0.0,12.0,7071.160707434468,1.75,0.0,0.0
12.478691864725988,12.0,9493.259979946386,1.8333334,0.0,0.0
0.0,12.0,9493.259979946386,1.8333334,0.0,0.0
0.0,12.0,8307.358080132573,1.8333334,0.0,0.0
0.0,12.0,10167.59894788689,1.8333334,1.0,0.0
0.0,12.0,10167.59894788689,1.8333334,0.0,0.0
10.979179366672227,12.0,8994.76485145551,2.75,0.0,0.0
0.0,12.0,9529.668529755407,2.75,0.0,0.0
13.924788680198601,12.0,10463.045019779378,2.75,0.0,0.0
15.268885287624345,12.0,7430.612884466846,2.75,0.0,1e-05
19.909715584400676,12.0,7777.30388057266,2.75,0.0,0.0
12.82467844835606,12.0,8319.351648855618,2.75,0.0,0.0
12.44617130115806,12.0,9183.841796680905,2.75,0.0,0.0
0.0,12.0,9241.44870709004,2.75,0.0,0.0
0.0,12.0,10889.797707093521,2.75,0.0,0.0
0.0,12.0,7072.480921106248,1.75,0.0,0.0
12.478691921075773,12.0,9500.41520460487,1.8333334,1.0,0.0
12.478691921075773,12.0,9500.41520460487,1.8333334,0.0,0.0
0.0,12.0,8307.179101166485,1.8333334,0.0,0.0
0.0,12.0,10167.51688149904,1.8333334,0.0,0.0
10.97917923089122,12.0,8990.57739546765,2.75,0.0,0.0
0.0,12.0,9528.54857696664,2.75,0.0,0.0
13.924788609230378,12.0,10451.349546232435,2.75,0.0,0.0
15.268885356316613,12.0,7430.205822816098,2.75,0.0,1e-05
19.909715163555287,12.0,7789.307147433995,2.75,0.0,0.0
12.824678476810565,12.0,8319.489427503404,2.75,0.0,0.0
12.446171325157232,12.0,9191.362931645068,2.75,0.0,0.0
0.0,12.0,9241.799825914723,2.75,1.0,0.0
0.0,12.0,9241.799825914723,2.75,0.0,0.0
0.0,12.0,10890.07926011762,2.75,0.0,0.0
0.0,12.0,7073.8087028971995,1.75,0.0,0.0
12.478691976073055,12.0,9507.640550969467,1.8333334,1.0,0.0
12.478691976073055,12.0,9507.640550969467,1.8333334,0.0,0.0
0.0,12.0,9507.640550969467,1.8333334,1.0,0.0
0.0,12.0,9507.640550969467,1.8333334,0.0,0.0
