Distance since Last Update,Number of blue Nodes,Average Distance,Average Hierarchical distance,Is Affected,Score
0.0,12.0,2446.436866586755,1.8333334,0.0,0.0
0.0,12.0,2463.4530396726473,1.8333334,0.0,0.0
0.0,12.0,2593.7660245083075,1.8333334,0.0,0.0
0.0,12.0,2562.749064295234,1.75,1.0,0.0
0.0,12.0,2562.749064295234,1.75,0.0,0.0
0.0,12.0,2446.436866586755,1.8333334,1.0,0.0
0.0,12.0,2463.4530396726473,1.8333334,1.0,0.0
0.0,12.0,2593.7660245083075,1.8333334,1.0,0.0
0.0,12.0,3717.9230194497145,2.75,1.0,0.0
0.0,12.0,3717.9230194497145,2.75,0.0,0.0
126.84226279634102,12.0,2328.0138764433304,2.75,1.0,0.0
126.84226279634102,12.0,2328.0138764433304,2.75,0.0,5.71182
164.86043598365592,12.0,2787.4342286658434,2.75,1.0,0.0
164.86043598365592,12.0,2787.4342286658434,2.75,0.0,2.66319
0.0,12.0,3355.5183377519297,2.75,1.0,0.0
0.0,12.0,3355.5183377519297,2.75,0.0,0.0
0.0,12.0,3133.553243797351,2.75,1.0,0.0
0.0,12.0,3133.553243797351,2.75,0.0,0.0
123.96256559927586,12.0,3292.603215575722,2.75,1.0,0.0
123.96256559927586,12.0,3292.603215575722,2.75,0.0,0.64866
0.0,12.0,2177.959526390459,2.75,1.0,0.0
0.0,12.0,2177.959526390459,2.75,0.0,0.0
0.0,12.0,2612.7795908307603,2.75,1.0,0.0
0.0,12.0,2612.7795908307603,2.75,0.0,0.0
0.0,12.0,2191.7556101560026,2.75,1.0,0.0
0.0,12.0,2191.7556101560026,2.75,0.0,0.0
0.0,12.0,2436.305756348596,1.8333334,1.0,0.0
0.0,12.0,2436.305756348596,1.8333334,0.0,0.0
0.0,12.0,2457.0248423081966,1.8333334,1.0,0.0
0.0,12.0,2457.0248423081966,1.8333334,0.0,0.0
0.0,12.0,2600.083787029135,1.8333334,1.0,0.0
0.0,12.0,2600.083787029135,1.8333334,0.0,0.0
0.0,12.0,3720.393266268964,2.75,1.0,0.0
0.0,12.0,3720.393266268964,2.75,0.0,0.0
126.84226566285412,12.0,2269.0935936797723,2.75,1.0,0.0
126.84226566285412,12.0,2269.0935936797723,2.75,0.0,6.51439
164.86044561564862,12.0,2697.81215913329,2.75,1.0,0.0
164.86044561564862,12.0,2697.81215913329,2.75,0.0,3.25278
0.0,12.0,3350.03354553176,2.75,1.0,0.0
0.0,12.0,3350.03354553176,2.75,0.0,0.0
0.0,12.0,3140.2071645394863,2.75,1.0,0.0
0.0,12.0,3140.2071645394863,2.75,0.0,0.0
123.96258011276693,12.0,3390.7556945664255,2.75,1.0,0.0
123.96258011276693,12.0,3390.7556945664255,2.75,0.0,0.52107
56.856672620755816,12.0,2186.2989964250237,2.75,1.0,0.0
56.856672620755816,12.0,2186.2989964250237,2.75,0.0,3.51259
0.0,12.0,2566.7555811995826,1.75,1.0,0.0
0.0,12.0,2566.7555811995826,1.75,0.0,0.0
0.0,12.0,2427.4843907624363,1.8333334,1.0,0.0
0.0,12.0,2427.4843907624363,1.8333334,0.0,0.0
0.0,12.0,2460.116004820134,1.8333334,1.0,0.0
0.0,12.0,2460.116004820134,1.8333334,0.0,0.0
0.0,12.0,2604.9686198753866,1.8333334,1.0,0.0
0.0,12.0,2604.9686198753866,1.8333334,0.0,0.0
0.0,12.0,3723.224164320815,2.75,1.0,0.0
0.0,12.0,3723.224164320815,2.75,0.0,0.0
12.68422672508026,12.0,2257.0949060557496,2.75,1.0,0.0
12.68422672508026,12.0,2257.0949060557496,2.75,0.0,0.66912
164.86045524099703,12.0,2623.13879859736,2.75,1.0,0.0
164.86045524099703,12.0,2623.13879859736,2.75,0.0,3.84256
0.0,12.0,3348.5245683723606,2.75,1.0,0.0
0.0,12.0,3348.5245683723606,2.75,0.0,0.0
0.0,12.0,3147.2355066227205,2.75,1.0,0.0
0.0,12.0,3147.2355066227205,2.75,0.0,0.0
123.96259463148002,12.0,3494.591108611288,2.75,1.0,0.0
123.96259463148002,12.0,3494.591108611288,2.75,0.0,0.41331
0.0,12.0,2177.8916373399575,2.75,1.0,0.0
0.0,12.0,2177.8916373399575,2.75,0.0,0.0
0.0,12.0,2616.6441790269505,2.75,1.0,0.0
0.0,12.0,2616.6441790269505,2.75,0.0,0.0
18.952224497057347,12.0,2184.6289991454173,2.75,1.0,0.0
18.952224497057347,12.0,2184.6289991454173,2.75,0.0,1.17523
0.0,12.0,2571.8545588927554,1.75,1.0,0.0
0.0,12.0,2571.8545588927554,1.75,0.0,0.0
0.0,12.0,2432.5524288060956,1.8333334,1.0,0.0
0.0,12.0,2432.5524288060956,1.8333334,0.0,0.0
0.0,12.0,2465.3841740743733,1.8333334,1.0,0.0
0.0,12.0,2465.3841740743733,1.8333334,0.0,0.0
0.0,12.0,2610.4740124975597,1.8333334,1.0,0.0
0.0,12.0,2610.4740124975597,1.8333334,0.0,0.0
0.0,12.0,3734.5971188091844,2.75,1.0,0.0
0.0,12.0,3734.5971188091844,2.75,0.0,0.0
0.0,12.0,2250.550393943285,2.75,1.0,0.0
0.0,12.0,2250.550393943285,2.75,0.0,0.0
164.8604648651318,12.0,2555.2849072340023,2.75,1.0,0.0
164.8604648651318,12.0,2555.2849072340023,2.75,0.0,4.47073
0.0,12.0,3351.7381480305417,2.75,1.0,0.0
0.0,12.0,3351.7381480305417,2.75,0.0,0.0
67.3652176197908,12.0,3101.8044924479996,2.75,1.0,0.0
67.3652176197908,12.0,3101.8044924479996,2.75,0.0,0.53959
129.33174851978825,12.0,3576.933441439951,2.75,1.0,0.0
129.33174851978825,12.0,3576.933441439951,2.75,0.0,0.35883
0.0,12.0,2177.910556167887,2.75,1.0,0.0
0.0,12.0,2177.910556167887,2.75,0.0,0.0
0.0,12.0,2617.942543588583,2.75,1.0,0.0
0.0,12.0,2617.942543588583,2.75,0.0,0.0
0.0,12.0,2184.6289991454173,2.75,1.0,0.0
0.0,12.0,2184.6289991454173,2.75,0.0,0.0
0.0,12.0,2576.023311620824,1.75,1.0,0.0
0.0,12.0,2576.023311620824,1.75,0.0,0.0
0.0,12.0,2440.0973799705394,1.8333334,1.0,0.0
0.0,12.0,2440.0973799705394,1.8333334,0.0,0.0
0.0,12.0,2440.573404061353,1.8333334,1.0,0.0
0.0,12.0,2440.573404061353,1.8333334,0.0,0.0
0.0,12.0,2622.115968685405,1.8333334,1.0,0.0
0.0,12.0,2622.115968685405,1.8333334,0.0,0.0
0.0,12.0,3747.075760838364,2.75,1.0,0.0
0.0,12.0,3747.075760838364,2.75,0.0,0.0
108.46442632961063,12.0,2284.178336654808,2.75,1.0,0.0
108.46442632961063,12.0,2284.178336654808,2.75,0.0,5.38615
32.97209413232396,12.0,2550.3459649723873,2.75,1.0,0.0
32.97209413232396,12.0,2550.3459649723873,2.75,0.0,0.90405
0.0,12.0,3360.77434204038,2.75,1.0,0.0
0.0,12.0,3360.77434204038,2.75,0.0,0.0
150.03623452234837,12.0,2988.9051139792173,2.75,1.0,0.0
150.03623452234837,12.0,2988.9051139792173,2.75,0.0,1.5461
161.5202813490058,12.0,3651.662049580424,2.75,1.0,0.0
161.5202813490058,12.0,3651.662049580424,2.75,0.0,0.37931
0.0,12.0,2586.845287114587,1.75,1.0,0.0
0.0,12.0,2586.845287114587,1.75,0.0,0.0
0.0,12.0,2459.8065054482818,1.8333334,1.0,0.0
0.0,12.0,2459.8065054482818,1.8333334,0.0,0.0
24.81043365780622,12.0,2426.390196717734,1.8333334,1.0,0.0
24.81043365780622,12.0,2426.390196717734,1.8333334,0.0,1.10063
0.0,12.0,2631.4103014798543,1.8333334,1.0,0.0
0.0,12.0,2631.4103014798543,1.8333334,0.0,0.0
0.0,12.0,3758.5014568864285,2.75,1.0,0.0
0.0,12.0,3758.5014568864285,2.75,0.0,0.0
154.94918018708015,12.0,2348.454601252657,2.75,1.0,0.0
154.94918018708015,12.0,2348.454601252657,2.75,0.0,6.66638
0.0,12.0,2561.768980541741,2.75,1.0,0.0
0.0,12.0,2561.768980541741,2.75,0.0,0.0
0.0,12.0,3363.6349563514977,2.75,1.0,0.0
0.0,12.0,3363.6349563514977,2.75,0.0,0.0
150.03622427427055,12.0,2870.925742053812,2.75,1.0,0.0
150.03622427427055,12.0,2870.925742053812,2.75,0.0,2.01173
161.52029277610592,12.0,3729.144581198226,2.75,1.0,0.0
161.52029277610592,12.0,3729.144581198226,2.75,0.0,0.31908
0.0,12.0,2168.8756767272253,2.75,1.0,0.0
0.0,12.0,2168.8756767272253,2.75,0.0,0.0
120.33472361461835,12.0,2600.5815207031383,2.75,1.0,0.0
120.33472361461835,12.0,2600.5815207031383,2.75,0.0,2.94955
0.0,12.0,2173.735535391715,2.75,1.0,0.0
0.0,12.0,2173.735535391715,2.75,0.0,0.0
0.0,12.0,2596.2502861331536,1.75,1.0,0.0
0.0,12.0,2596.2502861331536,1.75,0.0,0.0
0.0,12.0,2482.7279622213455,1.8333334,1.0,0.0
0.0,12.0,2482.7279622213455,1.8333334,0.0,0.0
136.45738081892844,12.0,2389.4285922455183,1.8333334,1.0,0.0
136.45738081892844,12.0,2389.4285922455183,1.8333334,0.0,6.57392
0.0,12.0,2615.19138239271,1.8333334,1.0,0.0
0.0,12.0,2615.19138239271,1.8333334,0.0,0.0
0.0,12.0,3771.242405124059,2.75,1.0,0.0
0.0,12.0,3771.242405124059,2.75,0.0,0.0
154.94917987934087,12.0,2426.3697222622163,2.75,1.0,0.0
154.94917987934087,12.0,2426.3697222622163,2.75,0.0,5.60251
0.0,12.0,2573.321337173396,2.75,1.0,0.0
0.0,12.0,2573.321337173396,2.75,0.0,0.0
127.23183778715614,12.0,3353.63805853946,2.75,1.0,0.0
127.23183778715614,12.0,3353.63805853946,2.75,0.0,0.581
165.74155632065975,12.0,2746.19671683562,2.75,1.0,0.0
165.74155632065975,12.0,2746.19671683562,2.75,0.0,2.93549
323.04059696892404,12.0,3800.745638214068,2.75,1.0,0.0
323.04059696892404,12.0,3800.745638214068,2.75,0.0,0.54393
33.87848438900083,12.0,2160.998808570708,2.75,1.0,0.0
33.87848438900083,12.0,2160.998808570708,2.75,0.0,2.21457
120.33473045599446,12.0,2581.795867511531,2.75,1.0,0.0
120.33473045599446,12.0,2581.795867511531,2.75,0.0,3.07582
0.0,12.0,2160.794542542013,2.75,1.0,0.0
0.0,12.0,2160.794542542013,2.75,0.0,0.0
0.0,12.0,2592.055373636723,1.75,1.0,0.0
0.0,12.0,2592.055373636723,1.75,0.0,0.0
0.0,12.0,2495.272273877701,1.8333334,1.0,0.0
0.0,12.0,2495.272273877701,1.8333334,0.0,0.0
136.45738081892844,12.0,2365.6676899424942,1.8333334,1.0,0.0
136.45738081892844,12.0,2365.6676899424942,1.8333334,0.0,6.93188
0.0,12.0,2611.3868720533064,1.8333334,1.0,0.0
0.0,12.0,2611.3868720533064,1.8333334,0.0,0.0
0.0,12.0,3783.9956982362874,2.75,1.0,0.0
0.0,12.0,3783.9956982362874,2.75,0.0,0.0
154.94917956888708,12.0,2518.3496655576064,2.75,1.0,0.0
154.94917956888708,12.0,2518.3496655576064,2.75,0.0,4.56294
0.0,12.0,2584.9876755435266,2.75,1.0,0.0
0.0,12.0,2584.9876755435266,2.75,0.0,0.0
181.75977360274945,12.0,3379.5283062215954,2.75,1.0,0.0
181.75977360274945,12.0,3379.5283062215954,2.75,0.0,0.7834
182.6964369307343,12.0,2626.7761825717716,2.75,1.0,0.0
182.6964369307343,12.0,2626.7761825717716,2.75,0.0,4.22386
161.52031562329086,12.0,3876.966936787541,2.75,1.0,0.0
161.52031562329086,12.0,3876.966936787541,2.75,0.0,0.22943
112.92828785694347,12.0,2144.0353205264255,2.75,1.0,0.0
112.92828785694347,12.0,2144.0353205264255,2.75,0.0,7.66667
240.66946775495023,12.0,2591.1917800273854,2.75,1.0,0.0
240.66946775495023,12.0,2591.1917800273854,2.75,0.0,6.02401
0.0,12.0,2151.74918414184,2.75,1.0,0.0
0.0,12.0,2151.74918414184,2.75,0.0,0.0
0.0,12.0,2586.9866511727355,1.75,1.0,0.0
0.0,12.0,2586.9866511727355,1.75,0.0,0.0
0.0,12.0,2507.9799360247034,1.8333334,1.0,0.0
0.0,12.0,2507.9799360247034,1.8333334,0.0,0.0
136.45738081892844,12.0,2356.2245636642624,1.8333334,1.0,0.0
136.45738081892844,12.0,2356.2245636642624,1.8333334,0.0,7.0795
0.0,12.0,2602.965765747125,1.8333334,1.0,0.0
