Distance since Last Update,Number of blue Nodes,Average Distance,Average Hierarchical distance,Is Affected,Score
0.0,12.0,4099.895211185513,1.8333334,0.0,0.0
0.0,12.0,3293.0107556200787,1.8333334,0.0,0.0
0.0,12.0,3819.3718177531496,1.8333334,0.0,0.0
0.0,12.0,3246.267507047094,1.75,0.0,0.0
0.0,12.0,3105.7635863103333,2.75,0.0,0.0
10.567847230156817,12.0,5424.9624102928665,2.75,0.0,0.00047
11.647104878288154,12.0,4054.2633379404556,2.75,0.0,0.01114
0.0,12.0,5052.627133283487,2.75,0.0,0.0
19.77742888778258,12.0,5014.626299405813,2.75,0.0,0.00222
0.0,12.0,3415.8892980979367,2.75,0.0,0.0
0.0,12.0,2975.127326573996,2.75,0.0,0.0
18.168542847066927,12.0,3980.7953761556637,2.75,0.0,0.02047
0.0,12.0,3825.718298211688,2.75,0.0,0.0
0.0,12.0,4101.264419443521,1.8333334,0.0,0.0
0.0,12.0,3294.4279238790664,1.8333334,0.0,0.0
0.0,12.0,3819.2645886911264,1.8333334,0.0,0.0
0.0,12.0,3105.6636706152676,2.75,0.0,0.0
10.567847105257423,12.0,5436.128530283854,2.75,0.0,0.00046
11.647105029200477,12.0,4047.930750714889,2.75,0.0,0.0113
0.0,12.0,5053.552756058422,2.75,0.0,0.0
19.77742928595911,12.0,5030.7406518011285,2.75,0.0,0.00214
0.0,12.0,3417.426015094536,2.75,0.0,0.0
0.0,12.0,2975.2749372930484,2.75,0.0,0.0
18.16854256003992,12.0,3969.8762458713604,2.75,0.0,0.02097
0.0,12.0,3825.199463877349,2.75,0.0,0.0
0.0,12.0,3247.2098203772784,1.75,0.0,0.0
0.0,12.0,4102.719152252693,1.8333334,1.0,0.0
0.0,12.0,4102.719152252693,1.8333334,0.0,0.0
0.0,12.0,3295.4161212908543,1.8333334,0.0,0.0
0.0,12.0,3819.165324586746,1.8333334,0.0,0.0
0.0,12.0,3105.563813620023,2.75,0.0,0.0
10.567846980938752,12.0,5447.295907676412,2.75,0.0,0.00045
11.647105179031108,12.0,4041.636743585465,2.75,0.0,0.01146
0.0,12.0,5054.354670648677,2.75,0.0,0.0
19.77742968463975,12.0,5047.309290345792,2.75,0.0,0.00206
0.0,12.0,3417.9079878298858,2.75,0.0,0.0
0.0,12.0,2975.4250090792743,2.75,0.0,0.0
18.168542274800778,12.0,3959.020636555399,2.75,0.0,0.02149
0.0,12.0,3824.69380971744,2.75,1.0,0.0
0.0,12.0,3824.69380971744,2.75,0.0,0.0
0.0,12.0,3248.1627256998277,1.75,1.0,0.0
0.0,12.0,3248.1627256998277,1.75,0.0,0.0
0.0,12.0,4104.208587311769,1.8333334,1.0,0.0
0.0,12.0,4104.208587311769,1.8333334,0.0,0.0
0.0,12.0,3296.415674840373,1.8333334,0.0,0.0
0.0,12.0,3819.074072913358,1.8333334,0.0,0.0
0.0,12.0,3105.46401486448,2.75,0.0,0.0
10.567846856619918,12.0,5458.464535707585,2.75,0.0,0.00044
11.647105329211518,12.0,4035.378473340896,2.75,0.0,0.01162
0.0,12.0,5055.421257546985,2.75,0.0,0.0
19.77743008277693,12.0,5063.577509906442,2.75,0.0,0.00199
0.0,12.0,3419.5559632091986,2.75,0.0,0.0
0.0,12.0,2974.094957850979,2.75,0.0,0.0
18.168541991100014,12.0,3947.390628793639,2.75,0.0,0.02205
0.0,12.0,3823.2600289496186,2.75,0.0,0.0
0.0,12.0,3249.6038053285815,1.75,0.0,0.0
0.0,12.0,4107.238886877503,1.8333334,1.0,0.0
0.0,12.0,4107.238886877503,1.8333334,0.0,0.0
0.0,12.0,3297.840145156742,1.8333334,1.0,0.0
0.0,12.0,3297.840145156742,1.8333334,0.0,0.0
0.0,12.0,3818.99088351804,1.8333334,1.0,0.0
0.0,12.0,3818.99088351804,1.8333334,0.0,0.0
0.0,12.0,3105.823362423098,2.75,0.0,0.0
10.567846731720032,12.0,5469.749898605166,2.75,0.0,0.00043
11.647105479741718,12.0,4029.292968404721,2.75,0.0,0.01178
0.0,12.0,5056.1230870575,2.75,0.0,0.0
19.77743048012638,12.0,5080.142907901899,2.75,0.0,0.00192
0.0,12.0,3419.9315964411303,2.75,0.0,0.0
0.0,12.0,2975.73260224451,2.75,0.0,0.0
18.16854170366105,12.0,3937.504195456308,2.75,0.0,0.02255
0.0,12.0,3823.726045560537,2.75,0.0,0.0
0.0,12.0,3250.10035135215,1.75,1.0,0.0
0.0,12.0,3250.10035135215,1.75,0.0,0.0
0.0,12.0,4107.2802592393955,1.8333334,1.0,0.0
0.0,12.0,4107.2802592393955,1.8333334,0.0,0.0
0.0,12.0,3298.448837397425,1.8333334,0.0,0.0
0.0,12.0,3818.9158087110995,1.8333334,0.0,0.0
0.0,12.0,3105.723678790069,2.75,0.0,0.0
10.567846606468294,12.0,5480.921143584673,2.75,0.0,0.00042
11.647105630301258,12.0,4023.0990920782297,2.75,0.0,0.01194
0.0,12.0,5057.206835733275,2.75,0.0,0.0
19.777430878654847,12.0,5096.475948821659,2.75,0.0,0.00185
0.0,12.0,3421.5795744180145,2.75,0.0,0.0
0.0,12.0,2975.8901580853585,2.75,0.0,0.0
18.16854141744627,12.0,3926.846026909318,2.75,0.0,0.02309
0.0,12.0,3823.2664923150255,2.75,0.0,0.0
0.0,12.0,3251.085092790743,1.75,1.0,0.0
0.0,12.0,3251.085092790743,1.75,0.0,0.0
0.0,12.0,4108.857299072404,1.8333334,1.0,0.0
0.0,12.0,4108.857299072404,1.8333334,0.0,0.0
0.0,12.0,3299.4824417367636,1.8333334,1.0,0.0
0.0,12.0,3299.4824417367636,1.8333334,0.0,0.0
0.0,12.0,3818.8489033592436,1.8333334,0.0,0.0
0.0,12.0,3107.6808324802673,2.75,0.0,0.0
10.567846482852344,12.0,5493.783526040713,2.75,0.0,0.00041
11.647105780129488,12.0,4018.6499426751657,2.75,0.0,0.01206
0.0,12.0,5058.2989393374855,2.75,0.0,0.0
19.77743127716365,12.0,5112.837738092393,2.75,0.0,0.00178
0.0,12.0,3423.227553668839,2.75,0.0,0.0
0.0,12.0,2974.565412313403,2.75,0.0,0.0
18.16854113239096,12.0,3915.378342064118,2.75,0.0,0.02369
0.0,12.0,3821.8633903174937,2.75,0.0,0.0
0.0,12.0,3252.080468318325,1.75,1.0,0.0
0.0,12.0,3252.080468318325,1.75,0.0,0.0
0.0,12.0,4110.458664918324,1.8333334,1.0,0.0
0.0,12.0,4110.458664918324,1.8333334,0.0,0.0
0.0,12.0,3300.52739273858,1.8333334,1.0,0.0
0.0,12.0,3300.52739273858,1.8333334,0.0,0.0
0.0,12.0,3817.6948047516794,1.8333334,1.0,0.0
0.0,12.0,3817.6948047516794,1.8333334,0.0,0.0
