Distance since Last Update,Number of blue Nodes,Average Distance,Average Hierarchical distance,Is Affected,Score
0.0,12.0,3245.1036209693425,1.8333334,0.0,0.0
0.0,12.0,3124.1637995091346,2.75,0.0,0.0
26.917155215281184,12.0,3219.645773440591,2.75,0.0,3.06704
196.07488760512263,12.0,4368.821080710814,2.75,0.0,7.55833
155.72128214903128,12.0,3160.088852838778,2.75,0.0,18.7686
0.0,12.0,6690.993103835339,2.75,0.0,0.0
0.0,12.0,3261.9339545181497,1.8333334,0.0,0.0
0.0,12.0,3125.672227872766,2.75,0.0,0.0
134.5857647528305,12.0,3254.24576970172,2.75,0.0,14.84286
10.990883368009413,12.0,3440.805819747869,2.75,0.0,1.01657
196.07486651535217,12.0,4423.208222017632,2.75,0.0,7.18042
155.72128623714454,12.0,3201.610858048429,2.75,0.0,18.04783
0.0,12.0,6686.986445390132,2.75,1.0,0.0
0.0,12.0,6686.986445390132,2.75,0.0,0.0
0.0,12.0,3705.7933682672306,1.75,0.0,0.0
0.0,12.0,3341.825275759573,1.8333334,0.0,0.0
134.5857458675159,12.0,3306.7620394730784,2.75,0.0,14.12563
109.90883161125187,12.0,3407.7648108830904,2.75,0.0,10.4875
159.1756199206226,12.0,4504.147150863168,2.75,0.0,5.40074
155.72129031973788,12.0,3249.5196901002405,2.75,0.0,17.25053
0.0,12.0,3228.320572269549,2.75,0.0,0.0
0.0,12.0,6901.9505882071,2.75,0.0,0.0
0.0,12.0,6687.780971925928,2.75,0.0,0.0
0.0,12.0,3698.7165345516664,1.75,0.0,0.0
0.0,12.0,3349.7815932400895,1.8333334,0.0,0.0
0.0,12.0,3315.6857044010885,1.8333334,0.0,0.0
184.50486159661986,12.0,3199.344276865095,2.75,0.0,21.42956
94.21001087127966,12.0,3348.4391440963977,2.75,0.0,9.50682
94.21001087127966,12.0,3348.4391440963977,2.75,1.0,0.0
109.90882786968093,12.0,3387.388810682731,2.75,0.0,10.69098
83.88866245635529,12.0,4591.012667342967,2.75,0.0,2.62241
155.72129441397536,12.0,3301.3637802802673,2.75,0.0,16.42736
0.0,12.0,3246.068271232228,2.75,0.0,0.0
0.0,12.0,6902.207243370406,2.75,0.0,0.0
156.45319064573866,12.0,7893.362334056518,2.75,0.0,0.21716
0.0,12.0,6699.381820744504,2.75,0.0,0.0
0.0,12.0,3704.3376605432027,1.75,0.0,0.0
0.0,12.0,3338.4644282501436,1.8333334,0.0,0.0
180.0998421180218,12.0,3278.0081188883255,2.75,0.0,19.42224
109.90882411549723,12.0,3386.2737306385075,2.75,0.0,10.70223
0.0,12.0,4601.200851881315,2.75,0.0,0.0
155.72129849612455,12.0,3348.744656132854,2.75,0.0,15.70946
0.0,12.0,3258.1666569275235,2.75,0.0,0.0
0.0,12.0,6914.401725583888,2.75,0.0,0.0
156.45317026317414,12.0,7935.744707309288,2.75,0.0,0.20865
0.0,12.0,6711.073930766179,2.75,0.0,0.0
0.0,12.0,3712.272641644789,1.75,0.0,0.0
0.0,12.0,3385.796075788652,1.8333334,0.0,0.0
0.0,12.0,3349.2235006797414,1.8333334,0.0,0.0
164.56090480066624,12.0,3381.5777688987987,2.75,0.0,16.09503
152.6962404644799,12.0,3367.1745853379857,2.75,0.0,15.13885
109.90882039124398,12.0,3386.659663263188,2.75,0.0,10.69834
124.5770417485963,12.0,3387.8732128123606,2.75,0.0,12.11225
0.0,12.0,3268.0325958734306,2.75,1.0,0.0
0.0,12.0,3268.0325958734306,2.75,0.0,0.0
0.0,12.0,6927.238338070724,2.75,0.0,0.0
156.45314988148064,12.0,7980.721700661324,2.75,0.0,0.19999
0.0,12.0,6723.563900129804,2.75,0.0,0.0
0.0,12.0,3725.6989542195583,1.75,0.0,0.0
0.0,12.0,3410.9756805476877,1.8333334,0.0,0.0
0.0,12.0,3359.5474728618688,1.8333334,0.0,0.0
141.48437426758773,12.0,3351.747380129753,2.75,0.0,14.23285
190.87029781441768,12.0,3431.2575716593087,2.75,0.0,17.81375
0.0,12.0,3387.4470211689622,2.75,0.0,0.0
0.0,12.0,4623.822403607516,2.75,0.0,0.0
0.0,12.0,3393.1910946637377,2.75,0.0,0.0
0.0,12.0,6940.143768520823,2.75,0.0,0.0
156.4531295025092,12.0,8028.0328612384765,2.75,0.0,0.19126
0.0,12.0,3358.725742781688,1.8333334,0.0,0.0
113.68989255978728,12.0,3320.059696123166,2.75,0.0,11.78376
113.68989255978728,12.0,3320.059696123166,2.75,1.0,0.0
190.87029473148587,12.0,3543.6335524246333,2.75,0.0,16.02241
0.0,12.0,3406.766335365319,2.75,0.0,0.0
0.0,12.0,4625.20134134384,2.75,0.0,0.0
0.0,12.0,3394.3314972263966,2.75,0.0,0.0
0.0,12.0,6954.849404612927,2.75,1.0,0.0
0.0,12.0,6954.849404612927,2.75,0.0,0.0
78.05989189373945,12.0,7968.7627806354985,2.75,1.0,0.0
78.05989189373945,12.0,7968.7627806354985,2.75,0.0,0.10091
0.0,12.0,6037.9362964040665,1.8333334,0.0,0.0
190.8702916365447,12.0,3664.4305274193107,2.75,0.0,14.2972
0.0,12.0,3411.023700829073,2.75,0.0,0.0
0.0,12.0,3275.3779654015993,2.75,0.0,0.0
44.15575094748771,12.0,6956.840260051157,2.75,0.0,0.14824
160.402331258958,12.0,6797.267901686405,2.75,0.0,0.62597
0.0,12.0,3734.6655613638954,1.75,0.0,0.0
0.0,12.0,3367.657322755609,1.8333334,0.0,0.0
0.0,12.0,6007.203826818316,1.8333334,0.0,0.0
186.30470582223828,12.0,3824.363556143428,2.75,0.0,12.00135
0.0,12.0,3285.6427756681564,2.75,0.0,0.0
110.38937495861157,12.0,6933.221225287957,2.75,1.0,0.0
110.38937495861157,12.0,6933.221225287957,2.75,0.0,0.37896
160.40233159871406,12.0,6823.076321988073,2.75,0.0,0.61092
160.40233159871406,12.0,6823.076321988073,2.75,1.0,0.0
0.0,12.0,3746.525352375262,1.75,0.0,0.0
0.0,12.0,3371.552062674151,1.8333334,0.0,0.0
0.0,12.0,5988.315444495484,1.8333334,0.0,0.0
9.897216252587347,12.0,3835.222748282668,2.75,0.0,0.63106
154.52607564372576,12.0,3454.1050144603873,2.75,0.0,14.11435
0.0,12.0,4616.173500264197,2.75,0.0,0.0
195.1497482157624,12.0,7478.288839031273,2.75,0.0,0.40066
0.0,12.0,3739.817482175816,1.75,0.0,0.0
0.0,12.0,3739.817482175816,1.75,1.0,0.0
0.0,12.0,3385.1742482115083,1.8333334,1.0,0.0
0.0,12.0,3385.1742482115083,1.8333334,0.0,0.0
0.0,12.0,5981.904225528047,1.8333334,0.0,0.0
