Distance since Last Update,Number of blue Nodes,Average Distance,Average Hierarchical distance,Is Affected,Score
0.0,12.0,6604.909384099284,1.75,0.0,0.0
77.60645334890539,12.0,3611.0107358715327,1.8333334,0.0,2.03047
0.0,12.0,3611.0107358715327,1.8333334,0.0,0.0
0.0,12.0,3343.846987352832,2.75,0.0,0.0
198.70685198480695,12.0,3115.7884821223292,2.75,0.0,24.97133
0.0,12.0,3144.722410267214,2.75,0.0,0.0
0.0,12.0,6603.44216659848,1.75,0.0,0.0
77.6064553965417,12.0,3646.4804702110127,1.8333334,0.0,1.93523
92.69110667206478,12.0,3916.1614589096985,1.8333334,0.0,1.60416
175.9620273522673,12.0,3494.8793907393065,2.75,0.0,15.46598
121.27256921146521,12.0,3507.4732203586445,2.75,0.0,10.53326
194.13159853812513,12.0,3289.699867213116,2.75,0.0,20.70586
194.13159853812513,12.0,3289.699867213116,2.75,1.0,0.0
0.0,12.0,3307.0841181674255,2.75,0.0,0.0
169.24638639560536,12.0,3166.1666956302324,2.75,0.0,20.28215
0.0,12.0,3161.7629800344407,2.75,0.0,0.0
144.48128017729437,12.0,3688.671751131434,1.8333334,1.0,0.0
144.48128017729437,12.0,3688.671751131434,1.8333334,0.0,3.40275
101.96021242050797,12.0,3947.6629428687397,1.8333334,0.0,1.69087
175.96199901478715,12.0,3545.86896544525,2.75,0.0,14.73984
140.0389178214408,12.0,3998.477690089163,2.75,0.0,7.65491
121.27257353767453,12.0,3451.9669734530185,2.75,0.0,11.09934
0.0,12.0,3306.686434318702,2.75,0.0,0.0
177.71703483628644,12.0,3113.7234448389577,2.75,0.0,22.37709
0.0,12.0,3164.0168881075547,2.75,0.0,0.0
128.957306342051,12.0,3743.347000062822,1.8333334,1.0,0.0
128.957306342051,12.0,3743.347000062822,1.8333334,0.0,2.82036
55.61466010134848,12.0,3952.43126839228,1.8333334,0.0,0.91636
0.0,12.0,3952.43126839228,1.8333334,0.0,0.0
175.96197068084024,12.0,3611.8375618297378,2.75,0.0,13.85073
140.03893966046482,12.0,3909.75539899453,2.75,0.0,8.323
131.94280005405207,12.0,3401.365191610965,2.75,0.0,12.6662
0.0,12.0,3319.0388321132705,2.75,0.0,0.0
177.7170365451781,12.0,3072.8937089062515,2.75,0.0,23.25557
0.0,12.0,3170.7223868972555,2.75,0.0,0.0
0.0,12.0,6619.14682551142,1.75,0.0,0.0
0.0,12.0,3948.9744342369,1.8333334,0.0,0.0
105.20407030558805,12.0,3609.250431282804,2.75,1.0,0.0
105.20407030558805,12.0,3609.250431282804,2.75,0.0,8.3013
140.03896149947434,12.0,3835.9323183014767,2.75,0.0,8.92312
174.80746754373655,12.0,3337.647536116952,2.75,1.0,0.0
174.80746754373655,12.0,3337.647536116952,2.75,0.0,17.82044
0.0,12.0,3235.1257216861536,2.75,0.0,0.0
0.0,12.0,3332.447997595609,2.75,0.0,0.0
177.71703825059322,12.0,3041.8149550233575,2.75,0.0,23.94729
0.0,12.0,6622.0418110899,1.75,0.0,0.0
0.0,12.0,4526.189889199614,1.8333334,0.0,0.0
0.0,12.0,3864.33332086816,2.75,0.0,0.0
349.61495989593,12.0,3305.2379904185364,2.75,0.0,36.74709
0.0,12.0,3241.1389578435924,2.75,0.0,0.0
32.76403273224308,12.0,3329.2510778181136,2.75,0.0,3.36663
177.71703996034657,12.0,3012.169548319369,2.75,0.0,24.62627
176.6421090494145,12.0,3110.667365921248,2.75,0.0,22.30594
0.0,12.0,6600.007440100657,1.75,0.0,0.0
0.0,12.0,4539.022763611715,1.8333334,0.0,0.0
0.0,12.0,3895.591750765807,2.75,0.0,0.0
174.80751716861377,12.0,3259.95637608964,2.75,0.0,19.17519
107.17807076194528,12.0,5455.982448164752,2.75,0.0,1.48192
0.0,12.0,5106.207172395122,2.75,0.0,0.0
163.82017101293027,12.0,3274.658116310666,2.75,0.0,17.72252
159.94533741807032,12.0,2975.307861233807,2.75,0.0,22.94771
159.94533741807032,12.0,2975.307861233807,2.75,1.0,0.0
176.64210115875738,12.0,3048.6648740379947,2.75,0.0,23.64917
0.0,12.0,6592.434669580089,1.75,0.0,0.0
405.6778910208901,12.0,3982.3025435478266,1.8333334,0.0,6.41928
394.1814549596075,12.0,3982.3025435478266,1.8333334,0.0,6.23736
217.48024784708227,12.0,3877.2185793493695,1.8333334,0.0,3.96766
0.0,12.0,3907.867439654661,2.75,0.0,0.0
174.80754198619957,12.0,3217.7381986545697,2.75,0.0,19.95408
123.08136960299336,12.0,5438.925246761054,2.75,0.0,1.7294
0.0,12.0,5103.563129338217,2.75,0.0,0.0
0.0,12.0,3252.9032006737284,2.75,0.0,0.0
163.8201832591748,12.0,3224.9431300298,2.75,0.0,18.57325
176.6420932726467,12.0,3010.886760043001,2.75,0.0,24.50695
0.0,12.0,6573.104664199229,1.75,0.0,0.0
394.1814549596075,12.0,3972.3719011738704,1.8333334,0.0,6.32182
362.46707708561684,12.0,3861.9488222022696,1.8333334,0.0,6.75096
0.0,12.0,3650.6335200434746,2.75,0.0,0.0
174.80756679601194,12.0,3183.662595465748,2.75,0.0,20.60576
169.17931305731605,12.0,5368.188406908142,2.75,0.0,2.54112
0.0,12.0,3262.134491510875,2.75,0.0,0.0
163.82019551873705,12.0,3196.4796921191787,2.75,0.0,19.07859
176.64208538794685,12.0,2969.7582983964166,2.75,0.0,25.47621
0.0,12.0,6565.3718489281355,1.75,0.0,0.0
271.63950121878645,12.0,4030.2003223064326,1.8333334,1.0,0.0
271.63950121878645,12.0,4030.2003223064326,1.8333334,0.0,4.02832
0.0,12.0,3660.97578182586,2.75,0.0,0.0
0.0,12.0,3938.8361859979464,2.75,0.0,0.0
163.65718441355935,12.0,3152.6525731581255,2.75,0.0,19.86391
169.17931063809422,12.0,5307.6561852147215,2.75,0.0,2.6904
0.0,12.0,3270.073768258384,2.75,0.0,0.0
163.82020777276418,12.0,3159.6166748756154,2.75,0.0,19.75354
176.64207749756127,12.0,2929.4390526438983,2.75,0.0,26.46361
0.0,12.0,6551.714570294861,1.75,0.0,0.0
338.69488927590646,12.0,4080.2589992993358,1.8333334,0.0,4.69348
0.0,12.0,4576.877209883554,1.8333334,0.0,0.0
0.0,12.0,3951.480500368935,2.75,0.0,0.0
156.3156928596646,12.0,3128.1473954082653,2.75,0.0,19.41643
169.17930821896013,12.0,5249.402816457076,2.75,0.0,2.84235
0.0,12.0,3275.090584575468,2.75,0.0,0.0
147.24791622958267,12.0,3136.0901801088435,2.75,0.0,18.1536
17.664207313350445,12.0,2920.5076564880387,2.75,0.0,2.66875
0.0,12.0,6564.355919394203,1.75,0.0,0.0
385.09253667429886,12.0,4141.702843382479,1.8333334,0.0,4.91033
353.0152107378749,12.0,4141.702843382479,1.8333334,0.0,4.50131
