Distance since Last Update,Number of blue Nodes,Average Distance,Average Hierarchical distance,Is Affected,Score
11.414367797594771,12.0,9442.61729075827,2.75,0.0,0.00368
0.0,12.0,9441.812652041523,2.75,0.0,0.0
10.43066873637538,12.0,7824.460187528287,1.8333334,0.0,0.00091
0.0,12.0,7824.460187528287,1.8333334,0.0,0.0
0.0,12.0,7824.250202615392,1.8333334,0.0,0.0
5.220249182751644,12.0,10688.392840054197,1.8333334,0.0,1e-05
0.0,12.0,10688.392840054197,1.8333334,0.0,0.0
0.0,12.0,10688.363525836734,1.8333334,0.0,0.0
0.0,12.0,7866.428469884257,2.75,0.0,0.0
0.0,12.0,7865.9834546925185,2.75,0.0,0.0
14.714531663441807,12.0,9831.628229274154,2.75,0.0,0.00328
0.0,12.0,9830.51185717646,2.75,0.0,0.0
0.0,12.0,10844.39436576873,2.75,0.0,0.0
0.0,12.0,10843.740569998892,2.75,0.0,0.0
0.0,12.0,10718.689620361407,1.8333334,0.0,0.0
0.0,12.0,10717.528079665795,1.8333334,0.0,0.0
14.738948484481991,12.0,11096.14204752508,2.75,0.0,0.001
0.0,12.0,11096.047492134552,2.75,0.0,0.0
0.0,12.0,10842.578070590978,2.75,0.0,0.0
0.0,12.0,10841.736001313655,2.75,0.0,0.0
10.429165054824876,12.0,8488.606211207723,2.75,0.0,0.00826
0.0,12.0,8488.179443078883,2.75,0.0,0.0
5.234220107046956,12.0,7784.220713439444,1.8333334,0.0,0.00048
0.0,12.0,7784.220713439444,1.8333334,0.0,0.0
0.0,12.0,7782.789260619113,1.8333334,0.0,0.0
12.351955080291924,12.0,7806.421511586202,2.75,0.0,0.01861
0.0,12.0,7805.915807880891,2.75,0.0,0.0
0.0,12.0,10838.271868686825,2.75,0.0,0.0
0.0,12.0,10837.658393202451,2.75,0.0,0.0
0.0,12.0,11070.900188196165,2.75,0.0,0.0
0.0,12.0,11071.794807995,2.75,0.0,0.0
13.872751064142555,12.0,11697.967191861067,2.75,0.0,0.00053
0.0,12.0,11697.562082659142,2.75,0.0,0.0
0.0,12.0,10839.50245251666,2.75,0.0,0.0
0.0,12.0,10840.146529805887,2.75,0.0,0.0
0.0,12.0,10704.83357467696,1.8333334,0.0,0.0
0.0,12.0,10705.439417868156,1.8333334,0.0,0.0
11.058451000182055,12.0,11113.909783507566,2.75,0.0,0.00074
0.0,12.0,11114.813235923457,2.75,0.0,0.0
5.234219804245025,12.0,7756.431450548189,1.8333334,0.0,0.0005
0.0,12.0,7756.431450548189,1.8333334,0.0,0.0
0.0,12.0,7756.793560718674,1.8333334,0.0,0.0
0.0,12.0,10608.209797828269,1.8333334,0.0,0.0
0.0,12.0,10607.861169874348,1.8333334,0.0,0.0
0.0,12.0,9740.11383790295,2.75,0.0,0.0
0.0,12.0,9739.306465568641,2.75,0.0,0.0
0.0,12.0,9739.54279943342,2.75,0.0,0.0
0.0,12.0,9738.7377584455,2.75,0.0,0.0
