Distance since Last Update,Number of blue Nodes,Average Distance,Average Hierarchical distance,Is Affected,Score
19.870686735484025,12.0,3073.6510558918217,2.75,0.0,2.59837
0.0,12.0,3336.5345515584836,2.75,0.0,0.0
19.870686396300048,12.0,3077.291336837759,2.75,0.0,2.58946
7.7606452839289055,12.0,3590.939373151377,1.8333334,0.0,0.20864
0.0,12.0,3590.939373151377,1.8333334,0.0,0.0
0.0,12.0,3337.3709944361676,2.75,0.0,0.0
19.870686052868912,12.0,3081.1597454054354,2.75,0.0,2.58003
7.760645303617492,12.0,3594.4591334257925,1.8333334,0.0,0.20765
0.0,12.0,3594.4591334257925,1.8333334,0.0,0.0
0.0,12.0,3338.214745747446,2.75,0.0,0.0
19.870685710901377,12.0,3085.2509926767584,2.75,0.0,2.5701
7.760645325670413,12.0,3598.1024550291736,1.8333334,0.0,0.20663
0.0,12.0,3339.0657187049715,2.75,0.0,0.0
19.87068536914066,12.0,3088.586683186671,2.75,0.0,2.56202
0.0,12.0,3134.9725534566883,2.75,0.0,0.0
7.76064534396788,12.0,3601.484688844148,1.8333334,0.0,0.20568
0.0,12.0,3601.484688844148,1.8333334,0.0,0.0
19.870685027402047,12.0,3092.6335316512836,2.75,0.0,2.55226
0.0,12.0,3135.8149559245285,2.75,0.0,0.0
7.760645366210769,12.0,3605.743957297051,1.8333334,0.0,0.2045
19.870684685870252,12.0,3097.8167737018516,2.75,0.0,2.53982
7.760645383911625,12.0,3609.3482124540733,1.8333334,0.0,0.2035
0.0,12.0,3609.3482124540733,1.8333334,0.0,0.0
19.870684343732158,12.0,3102.238831671761,2.75,0.0,2.52925
0.0,12.0,6612.330521115415,1.75,0.0,0.0
19.8706840024293,12.0,3108.8555770977114,2.75,0.0,2.51351
0.0,12.0,6614.254113612082,1.75,0.0,0.0
19.870683660769597,12.0,3113.6383713363357,2.75,0.0,2.5022
12.12725672784626,12.0,3572.308616833796,2.75,0.0,0.99085
19.870683318189403,12.0,3119.6754488704664,2.75,0.0,2.488
12.127256769483347,12.0,3568.6864374552424,2.75,0.0,0.99424
0.0,12.0,3301.0659584095083,2.75,0.0,0.0
19.870682977072818,12.0,3124.800984476062,2.75,0.0,2.476
12.127256811904456,12.0,3562.2068709903742,2.75,0.0,1.00033
0.0,12.0,3300.6777994265976,2.75,0.0,0.0
19.870682635285206,12.0,3130.0942707669124,2.75,0.0,2.46367
0.0,12.0,3147.684952854824,2.75,0.0,0.0
12.127256857463482,12.0,3555.866318034527,2.75,0.0,1.00633
19.41315992736079,12.0,3333.0454263918073,2.75,0.0,1.98765
19.870682294711752,12.0,3135.5528089909258,2.75,0.0,2.45102
0.0,12.0,3148.9562543939096,2.75,0.0,0.0
