Distance since Last Update,Number of blue Nodes,Average Distance,Average Hierarchical distance,Is Affected,Score
124.78691948488625,12.0,9540.65192422478,1.8333334,0.0,0.00106
0.0,12.0,9540.65192422478,1.8333334,0.0,0.0
0.0,12.0,10175.270884877575,1.8333334,0.0,0.0
199.09714954040123,12.0,7842.153445444987,2.75,0.0,0.29003
0.0,12.0,9238.465393353912,2.75,0.0,0.0
124.7869250157824,12.0,9608.617009325035,1.8333334,0.0,0.00097
124.7869250157824,12.0,9608.617009325035,1.8333334,1.0,0.0
0.0,12.0,10180.919645541291,1.8333334,0.0,0.0
0.0,12.0,9515.384877653416,2.75,0.0,0.0
139.24787851910082,12.0,10272.45660757722,2.75,0.0,0.0205
130.08346376596143,12.0,7475.36799652499,2.75,0.0,0.26781
199.09710751996246,12.0,7951.794875730927,2.75,0.0,0.26154
124.4617158043417,12.0,9295.831893371822,2.75,0.0,0.04603
0.0,12.0,9236.166731655003,2.75,0.0,0.0
249.5738555646468,12.0,9684.756568340395,1.8333334,0.0,0.00175
11.847360735141029,12.0,8289.383081387154,1.8333334,0.0,0.00055
104.12166003081781,12.0,8901.731130374286,2.75,0.0,0.05584
80.74923818905626,12.0,9547.733479554607,2.75,1.0,0.0
80.74923818905626,12.0,9547.733479554607,2.75,0.0,0.02355
139.2478713115798,12.0,10159.38186261848,2.75,0.0,0.02281
130.0834447022247,12.0,7536.577442739438,2.75,0.0,0.25279
199.09706550024075,12.0,8070.662564640089,2.75,0.0,0.2338
124.46171825031041,12.0,9368.47181689474,2.75,0.0,0.04298
0.0,12.0,10874.578728313782,2.75,0.0,0.0
0.0,12.0,7099.111470947836,1.75,0.0,0.0
349.4034039889064,12.0,9770.208328491428,1.8333334,0.0,0.00218
224.6164789768177,12.0,9770.208328491428,1.8333334,0.0,0.0014
71.08416457650972,12.0,8267.621345456495,1.8333334,0.0,0.00339
106.18221531342817,12.0,8842.747343375015,2.75,0.0,0.0602
139.2478640983141,12.0,10062.053793507997,2.75,0.0,0.025
130.08342563860137,12.0,7601.128115575087,2.75,0.0,0.23786
51.946287636583214,12.0,8102.252723144255,2.75,0.0,0.05921
128.24679318121065,12.0,8299.302776621076,2.75,0.0,0.12139
124.46172069286122,12.0,9442.850161886397,2.75,0.0,0.04007
0.0,12.0,10869.838448971157,2.75,0.0,0.0
0.0,12.0,7124.2201160050345,1.75,0.0,0.0
224.6164789768177,12.0,9775.528713181087,1.8333334,0.0,0.00139
130.32096871590784,12.0,8249.934257967072,1.8333334,0.0,0.00637
106.18220871139248,12.0,8801.440774464329,2.75,0.0,0.06259
90.56856625516193,12.0,10155.901930877966,2.75,0.0,0.01488
130.08340657639735,12.0,7666.041720849288,2.75,0.0,0.22373
184.26469299408816,12.0,8004.790005081541,2.75,0.0,0.23025
52.9495174227757,12.0,8328.06058576702,2.75,0.0,0.04878
