Distance since Last Update,Number of blue Nodes,Average Distance,Average Hierarchical distance,Is Affected,Score
7.628409582054663,12.0,5368.023207883992,1.8333334,0.0,0.01848
0.0,12.0,5368.023207883992,1.8333334,0.0,0.0
0.0,12.0,4334.762604386414,1.8333334,0.0,0.0
7.628409580164706,12.0,5370.461730514894,1.8333334,0.0,0.01842
0.0,12.0,5370.461730514894,1.8333334,0.0,0.0
0.0,12.0,4338.186930677858,1.8333334,0.0,0.0
7.628409580938611,12.0,5372.9363596630965,1.8333334,0.0,0.01836
0.0,12.0,5372.9363596630965,1.8333334,0.0,0.0
0.0,12.0,4482.082502561428,2.75,0.0,0.0
7.6284095789934545,12.0,5375.446734082154,1.8333334,0.0,0.01829
0.0,12.0,5375.446734082154,1.8333334,0.0,0.0
0.0,12.0,4485.2304504192425,2.75,0.0,0.0
7.62840957715849,12.0,5377.992605290259,1.8333334,0.0,0.01823
0.0,12.0,5377.992605290259,1.8333334,0.0,0.0
7.628409575249999,12.0,5380.573823089332,1.8333334,0.0,0.01817
0.0,12.0,5380.573823089332,1.8333334,0.0,0.0
0.0,12.0,4351.976934759059,1.8333334,0.0,0.0
13.143448849574696,12.0,6897.385541264867,2.75,0.0,0.04667
0.0,12.0,4491.56892930988,2.75,0.0,0.0
7.628409576005374,12.0,5384.231077736474,1.8333334,0.0,0.01808
0.0,12.0,5384.231077736474,1.8333334,0.0,0.0
13.143448773067705,12.0,6897.250082633148,2.75,0.0,0.04668
0.0,12.0,4492.447933285611,2.75,0.0,0.0
13.143448697417512,12.0,6894.879323278869,2.75,0.0,0.04678
13.143448620421452,12.0,6894.816061529685,2.75,0.0,0.04678
13.143448545413069,12.0,6894.785046091946,2.75,0.0,0.04679
7.628409571089859,12.0,5394.010351331202,1.8333334,0.0,0.01784
0.0,12.0,5394.010351331202,1.8333334,0.0,0.0
0.0,12.0,3710.5958042268376,2.75,0.0,0.0
13.143448470386321,12.0,6894.786451479682,2.75,0.0,0.04679
7.6284095692178715,12.0,5396.804681579132,1.8333334,0.0,0.01777
0.0,12.0,3713.697246692713,2.75,0.0,0.0
13.14344839288284,12.0,6891.55892644799,2.75,0.0,0.04693
7.628409569973004,12.0,5399.635241191935,1.8333334,0.0,0.0177
0.0,12.0,5399.635241191935,1.8333334,0.0,0.0
15.03555054129301,12.0,4181.029094064538,2.75,0.0,0.6919
13.14344831804556,12.0,6891.633841727038,2.75,0.0,0.04693
15.03555065582002,12.0,4192.347823533051,2.75,0.0,0.68455
13.143448240957706,12.0,6889.969409702961,2.75,0.0,0.047
15.035550772446674,12.0,4203.717443632366,2.75,0.0,0.67725
13.143448165631357,12.0,6890.121105089559,2.75,0.0,0.04699
15.035550888555912,12.0,4212.615974462749,2.75,0.0,0.67159
13.143448090512829,12.0,6890.30623200579,2.75,1.0,0.0
13.143448090512829,12.0,6890.30623200579,2.75,0.0,0.04698
0.0,12.0,4278.6733572690655,2.75,0.0,0.0
15.035551005125809,12.0,4221.553224778264,2.75,0.0,0.66595
0.0,12.0,4279.674917467649,2.75,0.0,0.0
15.035551121178289,12.0,4230.528846663682,2.75,0.0,0.66034
15.035551237446914,12.0,4246.839254877391,2.75,0.0,0.65026
15.03555135442073,12.0,4260.890931193658,2.75,0.0,0.6417
0.0,12.0,4404.942638341986,1.8333334,0.0,0.0
